fpr,tpr,PERSON_tp_ratio,CODE_tp_ratio,LOC_tp_ratio,ORG_tp_ratio,DEM_tp_ratio,DATETIME_tp_ratio,QUANTITY_tp_ratio,MISC_tp_ratio,PERSON_fp_ratio,CODE_fp_ratio,LOC_fp_ratio,ORG_fp_ratio,DEM_fp_ratio,DATETIME_fp_ratio,QUANTITY_fp_ratio,MISC_fp_ratio
0.9957983193277311,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9957983193277311,1.0,0.23255263780458954,0.0411639460610362,0.03611702547117735,0.2069237441842126,0.032410693162999764,0.18768235943537576,0.018295087138238308,0.24485450674237047,0.5428571428571428,0.02857142857142857,0.04285714285714286,0.14642857142857144,0.0,0.2392857142857143,0.0,0.0
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
0.9915966386554622,0.9985974754558204,0.25177709045526075,0.03646426827283086,0.03489066145748548,0.2276846274892832,0.02501492213359379,0.22480872537847957,0.022735905366541864,0.1766237994465245,0.5238623751387348,0.07991120976692564,0.03218645948945616,0.1320754716981132,0.003329633740288568,0.19644839067702552,0.008879023307436182,0.023307436182019976
