fpr,tpr,PERSON_tp_ratio,CODE_tp_ratio,LOC_tp_ratio,ORG_tp_ratio,DEM_tp_ratio,DATETIME_tp_ratio,QUANTITY_tp_ratio,MISC_tp_ratio,PERSON_fp_ratio,CODE_fp_ratio,LOC_fp_ratio,ORG_fp_ratio,DEM_fp_ratio,DATETIME_fp_ratio,QUANTITY_fp_ratio,MISC_fp_ratio
0.9545454545454546,0.972972972972973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9545454545454546,0.972972972972973,0.10044052863436123,0.03788546255506608,0.06255506607929516,0.15506607929515417,0.018502202643171806,0.18325991189427313,0.024669603524229075,0.41762114537444933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
