PII nr 0 True entity idx (action) in pool: 0 
 Action 4, score:  2.0819916244363412e-05
 Action 0, score:  2.213841798948124e-05
 Action 3, score:  2.6469617523616762e-05
 Action 1, score:  2.7779258484120612e-05
 Action 5, score:  2.101232803397579e-05
 Action 5, score:  2.1200162336754147e-05
 Action 0, score:  1.9977596821263433e-05
 Action 3, score:  2.509045293663803e-05
 Action 2, score:  2.0259687516954727e-05
 Action 5, score:  2.0755311197717674e-05
 Action 5, score:  2.0844505343120545e-05
 Action 4, score:  2.063865031232126e-05
 Action 4, score:  2.079300793411676e-05
 Action 0, score:  2.0580255295499228e-05
 Action 4, score:  2.088102701236494e-05
 Action 0, score:  2.0801542632398196e-05
 Action 1, score:  2.0757333913934417e-05
 Action 4, score:  2.0800423953915015e-05
 Action 0, score:  2.0653476894949563e-05
 Action 5, score:  2.0728117306134664e-05
 Action 5, score:  2.0829873392358422e-05
 Action 1, score:  2.089168810925912e-05
 Action 0, score:  2.0733821656904183e-05
 Action 5, score:  2.069464790110942e-05
 Action 5, score:  2.0658366338466294e-05
 Action 5, score:  2.0696081264759414e-05
 Action 0, score:  2.07425000553485e-05
 Action 1, score:  2.0748206225107424e-05
 Action 1, score:  2.0757142920047045e-05
 Action 4, score:  2.0735149519168772e-05
 Action 1, score:  2.073555879178457e-05
 Action 5, score:  2.0749448594870046e-05
 Action 5, score:  2.074576150334906e-05
 Action 1, score:  2.073812356684357e-05
 Action 5, score:  2.074745498248376e-05
 Action 4, score:  2.0745123038068414e-05
 Action 0, score:  2.0750878320541233e-05
 Action 1, score:  2.075038355542347e-05
 Action 3, score:  2.0748775568790734e-05
 Action 3, score:  2.074666008411441e-05
 Action 4, score:  2.0748966562678106e-05
 Action 1, score:  2.07461926038377e-05
 Action 1, score:  2.074374606308993e-05
 Action 4, score:  2.0749750547111034e-05
 Action 3, score:  2.0749941540998407e-05
 Action 1, score:  2.074851181532722e-05
 Action 1, score:  2.0748344468302093e-05
 Action 0, score:  2.074937947327271e-05
 Action 2, score:  2.074969779641833e-05
 Action 1, score:  2.0746774680446833e-05
 Action 0, score:  2.0746625523315743e-05
 Action 0, score:  2.074645999528002e-05
 Action 1, score:  2.0746334485011175e-05
 Action 2, score:  2.0746683730976656e-05
 Action 1, score:  2.0746698282891884e-05
 Action 1, score:  2.0746856534969993e-05
 Action 1, score:  2.0746461814269423e-05
 Action 0, score:  2.0746605514432304e-05
 Action 1, score:  2.0746632799273357e-05
 Action 1, score:  2.0746605514432304e-05
 Action 5, score:  2.0746638256241567e-05
 Action 1, score:  2.0746632799273357e-05
 Action 0, score:  2.0746610971400514e-05
 Action 0, score:  2.0746610971400514e-05
 Action 2, score:  2.0746632799273357e-05
 Action 1, score:  2.0746632799273357e-05
 Action 5, score:  2.0746585505548865e-05
 Action 1, score:  2.0746610971400514e-05
 Action 5, score:  2.0746610971400514e-05
 Action 5, score:  2.074664553219918e-05
 Action 1, score:  2.0746632799273357e-05
 Action 1, score:  2.0746610971400514e-05
 Action 1, score:  2.074659278150648e-05
 Action 2, score:  2.0746632799273357e-05
 Action 0, score:  2.0746632799273357e-05
 Action 4, score:  2.0746632799273357e-05
 Action 1, score:  2.0746632799273357e-05
 Action 1, score:  2.0746610971400514e-05
 Action 1, score:  2.074659278150648e-05
 Action 1, score:  2.0746610971400514e-05
 Action 1, score:  2.0746610971400514e-05
 Action 1, score:  2.0746625523315743e-05
 Action 1, score:  2.0746610971400514e-05
 Action 1, score:  2.0746610971400514e-05
 Action 0, score:  2.0746632799273357e-05
 Action 0, score:  2.0746625523315743e-05
 Action 2, score:  2.0746632799273357e-05
 Action 2, score:  2.0746585505548865e-05
 Action 0, score:  2.0746605514432304e-05
 Action 1, score:  2.0746610971400514e-05
 Action 4, score:  2.0746632799273357e-05
 Action 1, score:  2.0746625523315743e-05
 Action 0, score:  2.0746632799273357e-05
 Action 1, score:  2.0746625523315743e-05
 Action 1, score:  2.0746632799273357e-05
 Action 1, score:  2.074664553219918e-05

